timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1669789783888,211,Go to main page,200,OK,User Journey 1-1,text,true,,3977,273,1,1,http://localhost:3000/api/v1/booksApp/books,211,0,0
1669789784100,220,Search for a book by name,200,OK,User Journey 1-1,text,true,,778,338,1,1,http://localhost:3000/api/v1/booksApp/books,220,0,0
1669789784322,212,Go to book's details,200,OK,User Journey 1-1,text,true,,819,298,1,1,http://localhost:3000/api/v1/booksApp/books/63844d2695f1b805a5bab86c,211,0,0
1669789784535,218,Add the book to basket,200,OK,User Journey 1-1,text,true,,330,334,1,1,http://localhost:3000/api/v1/booksApp/basket,217,0,0
1669789784755,215,Go to basket,200,OK,User Journey 1-1,text,true,,483,274,1,1,http://localhost:3000/api/v1/booksApp/basket,215,0,0
1669789784972,223,Submit order,200,OK,User Journey 1-1,text,true,,342,341,1,1,http://localhost:3000/api/v1/booksApp/orders,223,0,0
1669789785196,217,Go to main page,200,OK,User Journey 1-1,text,true,,3977,273,1,1,http://localhost:3000/api/v1/booksApp/books,217,0,0
1669789785415,219,Search for a book by name,200,OK,User Journey 1-1,text,true,,778,338,1,1,http://localhost:3000/api/v1/booksApp/books,219,0,0
1669789785638,215,Go to book's details,200,OK,User Journey 1-1,text,true,,819,298,1,1,http://localhost:3000/api/v1/booksApp/books/63844d2695f1b805a5bab86c,215,0,0
1669789785855,220,Add the book to basket,200,OK,User Journey 1-1,text,true,,330,334,1,1,http://localhost:3000/api/v1/booksApp/basket,217,0,0
1669789786077,518,Go to basket,200,OK,User Journey 1-1,text,true,,483,274,1,1,http://localhost:3000/api/v1/booksApp/basket,517,0,0
